trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,actions-0,actions-1,actions-2,actions-3,actions-4
283,False,"{'a': 0.5, 'e': 0.05817817197670824}",20,11,18.186614096585604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
284,False,"{'a': 0.5, 'e': 0.05759639025694116}",20,10,6.945114480040032,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,9,0,1,0,0
285,False,"{'a': 0.5, 'e': 0.057020426354371746}",20,9,-0.5019449063267765,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1,10,0,0,1,0
286,False,"{'a': 0.5, 'e': 0.05645022209082803}",20,7,25.36050119757913,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,13,0,0,0,0
287,False,"{'a': 0.5, 'e': 0.05588571986991975}",20,1,-11.733048619038726,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 0}",1,15,3,0,1,0
288,False,"{'a': 0.5, 'e': 0.05532686267122055}",20,9,12.467038249859083,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,10,0,1,0,0
289,False,"{'a': 0.5, 'e': 0.05477359404450834}",25,16,18.507312506354534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,9,0,0,0,0
290,False,"{'a': 0.5, 'e': 0.05422585810406326}",30,20,21.50445316112144,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,10,0,0,0,0
291,False,"{'a': 0.5, 'e': 0.05368359952302263}",30,18,22.130121244550455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,12,0,0,0,0
292,False,"{'a': 0.5, 'e': 0.0531467635277924}",25,8,30.522382862927067,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,17,0,0,0,0
293,False,"{'a': 0.5, 'e': 0.05261529589251448}",30,22,13.626450662171562,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,8,0,0,0,0
294,False,"{'a': 0.5, 'e': 0.05208914293358933}",25,11,27.470685054781672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,14,0,0,0,0
295,False,"{'a': 0.5, 'e': 0.05156825150425344}",20,13,12.761702404129002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,7,0,0,0,0
